Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-12-12 01:34:00,0.248,0.06,243.63,1.0,0,0.0,0.0
2008-12-12 01:35:00,0.248,0.06,244.18,1.0,0,0.0,0.0
2008-12-12 01:36:00,0.248,0.058,244.32,1.0,0,0.0,0.0
2008-12-12 01:37:00,0.246,0.06,243.7,1.0,0,0.0,0.0
2008-12-12 01:38:00,0.244,0.06,243.11,1.0,0,0.0,0.0
2008-12-12 01:39:00,0.244,0.06,242.8,1.0,0,0.0,0.0
2008-12-12 01:40:00,0.242,0.06,242.69,1.0,0,0.0,0.0
2008-12-12 01:41:00,0.242,0.062,242.31,1.0,0,0.0,0.0
2008-12-12 01:42:00,0.242,0.06,242.73,1.0,0,0.0,0.0
2008-12-12 01:43:00,0.244,0.058,243.95,1.0,0,0.0,0.0
2008-12-12 01:44:00,0.244,0.058,244.09,1.0,0,0.0,0.0
2008-12-12 01:45:00,0.242,0.058,243.54,1.0,0,0.0,0.0
2008-12-12 01:46:00,0.242,0.06,243.32,1.0,0,0.0,0.0
2008-12-12 01:47:00,0.242,0.058,243.83,1.0,0,0.0,0.0
2008-12-12 01:48:00,0.272,0.0,243.62,1.4,0,0.0,0.0
2008-12-12 01:49:00,0.318,0.046,243.56,1.4,0,0.0,0.0
2008-12-12 01:50:00,0.318,0.046,243.49,1.4,0,0.0,0.0
2008-12-12 01:51:00,0.318,0.0,243.2,1.4,0,0.0,0.0
2008-12-12 01:52:00,0.318,0.046,243.53,1.4,0,0.0,0.0
2008-12-12 01:53:00,0.314,0.0,242.83,1.4,0,0.0,0.0
2008-12-12 01:54:00,0.312,0.0,242.69,1.2,0,0.0,0.0
2008-12-12 01:55:00,0.31,0.0,242.64,1.2,0,0.0,0.0
2008-12-12 01:56:00,0.312,0.048,244.31,1.2,0,0.0,0.0
2008-12-12 01:57:00,0.314,0.052,245.33,1.2,0,0.0,0.0
2008-12-12 01:58:00,0.26,0.0,245.05,1.2,0,0.0,0.0
2008-12-12 01:59:00,0.24,0.054,244.75,1.0,0,0.0,0.0
2008-12-12 02:00:00,0.24,0.056,244.49,1.0,0,0.0,0.0
2008-12-12 02:01:00,0.362,0.078,243.71,1.6,0,0.0,0.0
2008-12-12 02:02:00,0.352,0.082,244.33,1.4,0,0.0,0.0
2008-12-12 02:03:00,0.35,0.084,245.11,1.4,0,0.0,0.0
2008-12-12 02:04:00,0.348,0.082,244.63,1.4,0,0.0,0.0
2008-12-12 02:05:00,0.346,0.082,244.15,1.4,0,0.0,0.0
2008-12-12 02:06:00,0.346,0.084,244.86,1.4,0,0.0,0.0
2008-12-12 02:07:00,0.346,0.086,245.83,1.4,0,0.0,0.0
2008-12-12 02:08:00,0.34,0.088,246.24,1.4,0,0.0,0.0
2008-12-12 02:09:00,0.338,0.088,246.39,1.4,0,0.0,0.0
2008-12-12 02:10:00,0.34,0.088,246.38,1.4,0,0.0,0.0
2008-12-12 02:11:00,0.34,0.088,246.16,1.4,0,0.0,0.0
2008-12-12 02:12:00,0.344,0.084,245.78,1.4,0,0.0,0.0
2008-12-12 02:13:00,0.344,0.082,245.17,1.4,0,0.0,0.0
2008-12-12 02:14:00,0.342,0.082,245.23,1.4,0,0.0,0.0
2008-12-12 02:15:00,0.342,0.086,246.27,1.4,0,0.0,0.0
2008-12-12 02:16:00,0.34,0.086,246.2,1.4,0,0.0,0.0
2008-12-12 02:17:00,0.338,0.086,246.07,1.4,0,0.0,0.0
2008-12-12 02:18:00,0.266,0.0,245.15,1.2,0,0.0,0.0
2008-12-12 02:19:00,0.244,0.054,244.82,1.0,0,0.0,0.0
2008-12-12 02:20:00,0.244,0.054,244.59,1.0,0,0.0,0.0
2008-12-12 02:21:00,0.246,0.054,245.88,1.0,0,0.0,0.0
2008-12-12 02:22:00,0.242,0.054,246.26,1.0,0,0.0,0.0
2008-12-12 02:23:00,0.242,0.052,247.44,1.0,0,0.0,0.0
2008-12-12 02:24:00,0.24,0.052,246.85,1.0,0,0.0,0.0
2008-12-12 02:25:00,0.24,0.05,247.44,1.0,0,0.0,0.0
2008-12-12 02:26:00,0.24,0.052,247.12,1.0,0,0.0,0.0
2008-12-12 02:27:00,0.24,0.052,247.29,1.0,0,0.0,0.0
2008-12-12 02:28:00,0.238,0.052,247.21,1.0,0,0.0,0.0
2008-12-12 02:29:00,0.238,0.052,246.73,1.0,0,0.0,0.0
2008-12-12 02:30:00,0.238,0.052,247.07,1.0,0,0.0,0.0
2008-12-12 02:31:00,0.238,0.052,246.86,1.0,0,0.0,0.0
2008-12-12 02:32:00,0.236,0.052,246.23,1.0,0,0.0,0.0
2008-12-12 02:33:00,0.236,0.054,245.85,1.0,0,0.0,0.0
2008-12-12 02:34:00,0.242,0.054,245.57,1.0,0,0.0,0.0
2008-12-12 02:35:00,0.244,0.052,246.25,1.0,0,0.0,0.0
2008-12-12 02:36:00,0.298,0.0,246.65,1.4,0,0.0,0.0
2008-12-12 02:37:00,0.32,0.056,246.65,1.4,0,0.0,0.0
2008-12-12 02:38:00,0.32,0.056,246.54,1.4,0,0.0,0.0
2008-12-12 02:39:00,0.322,0.058,246.99,1.4,0,0.0,0.0
2008-12-12 02:40:00,0.322,0.062,248.17,1.4,0,0.0,0.0
2008-12-12 02:41:00,0.322,0.06,248.09,1.4,0,0.0,0.0
2008-12-12 02:42:00,0.322,0.06,248.06,1.4,0,0.0,0.0
2008-12-12 02:43:00,0.318,0.06,247.92,1.2,0,0.0,0.0
2008-12-12 02:44:00,0.316,0.06,247.96,1.2,0,0.0,0.0
2008-12-12 02:45:00,0.308,0.046,248.4,1.2,0,0.0,0.0
2008-12-12 02:46:00,0.246,0.048,248.08,1.0,0,0.0,0.0
2008-12-12 02:47:00,0.244,0.05,247.53,1.0,0,0.0,0.0
2008-12-12 02:48:00,0.244,0.05,247.59,1.0,0,0.0,0.0
2008-12-12 02:49:00,0.24,0.05,247.33,1.0,0,0.0,0.0
2008-12-12 02:50:00,0.224,0.052,246.7,1.0,0,0.0,0.0
2008-12-12 02:51:00,0.222,0.052,246.4,1.0,0,0.0,0.0
2008-12-12 02:52:00,0.222,0.052,246.25,1.0,0,0.0,0.0
2008-12-12 02:53:00,0.222,0.052,246.04,1.0,0,0.0,0.0
2008-12-12 02:54:00,0.22,0.054,245.53,1.0,0,0.0,0.0
2008-12-12 02:55:00,0.22,0.054,245.55,1.0,0,0.0,0.0
2008-12-12 02:56:00,0.22,0.052,245.73,1.0,0,0.0,0.0
2008-12-12 02:57:00,0.318,0.05,246.19,1.4,0,0.0,0.0
2008-12-12 02:58:00,0.336,0.09,247.04,1.4,0,0.0,0.0
2008-12-12 02:59:00,0.336,0.092,247.67,1.4,0,0.0,0.0
2008-12-12 03:00:00,0.332,0.09,246.92,1.4,0,0.0,0.0
2008-12-12 03:01:00,0.33,0.09,246.88,1.4,0,0.0,0.0
2008-12-12 03:02:00,0.33,0.09,247.04,1.4,0,0.0,0.0
2008-12-12 03:03:00,0.324,0.088,246.84,1.4,0,0.0,0.0
2008-12-12 03:04:00,0.32,0.088,246.87,1.4,0,0.0,0.0
2008-12-12 03:05:00,0.32,0.088,246.73,1.2,0,0.0,0.0
2008-12-12 03:06:00,0.318,0.088,246.7,1.2,0,0.0,0.0
2008-12-12 03:07:00,0.316,0.088,246.45,1.2,0,0.0,0.0
2008-12-12 03:08:00,0.316,0.086,246.31,1.2,0,0.0,0.0
2008-12-12 03:09:00,0.318,0.088,246.51,1.2,0,0.0,0.0
2008-12-12 03:10:00,0.322,0.088,246.83,1.4,0,0.0,0.0
2008-12-12 03:11:00,0.32,0.088,246.26,1.4,0,0.0,0.0
2008-12-12 03:12:00,0.32,0.088,246.51,1.2,0,0.0,0.0
2008-12-12 03:13:00,0.322,0.092,247.92,1.4,0,0.0,0.0
2008-12-12 03:14:00,0.276,0.0,247.7,1.2,0,0.0,0.0
2008-12-12 03:15:00,0.22,0.052,247.79,0.8,0,0.0,0.0
2008-12-12 03:16:00,0.216,0.052,247.72,0.8,0,0.0,0.0
2008-12-12 03:17:00,0.218,0.05,248.31,0.8,0,0.0,0.0
2008-12-12 03:18:00,0.218,0.05,248.43,0.8,0,0.0,0.0
2008-12-12 03:19:00,0.216,0.05,248.09,0.8,0,0.0,0.0
2008-12-12 03:20:00,0.218,0.05,248.67,0.8,0,0.0,0.0
2008-12-12 03:21:00,0.218,0.05,248.42,0.8,0,0.0,0.0
2008-12-12 03:22:00,0.262,0.0,248.37,1.2,0,0.0,0.0
2008-12-12 03:23:00,0.302,0.078,248.0,1.2,0,1.0,0.0
2008-12-12 03:24:00,0.306,0.074,246.67,1.2,0,2.0,0.0
2008-12-12 03:25:00,0.398,0.18,246.7,1.8,0,1.0,0.0
2008-12-12 03:26:00,0.384,0.184,246.62,1.6,0,1.0,0.0
2008-12-12 03:27:00,0.384,0.182,246.28,1.6,0,2.0,0.0
2008-12-12 03:28:00,0.38,0.18,245.5,1.6,0,1.0,0.0
2008-12-12 03:29:00,0.378,0.178,245.17,1.6,0,2.0,0.0
2008-12-12 03:30:00,0.37,0.174,244.57,1.6,0,1.0,0.0
2008-12-12 03:31:00,0.37,0.176,244.98,1.6,0,2.0,0.0
2008-12-12 03:32:00,0.37,0.18,245.79,1.6,0,1.0,0.0
2008-12-12 03:33:00,0.368,0.18,245.65,1.6,0,1.0,0.0
2008-12-12 03:34:00,0.356,0.16,245.77,1.6,0,2.0,0.0
2008-12-12 03:35:00,0.3,0.072,246.09,1.2,0,1.0,0.0
2008-12-12 03:36:00,0.3,0.074,246.96,1.2,0,2.0,0.0
2008-12-12 03:37:00,0.3,0.076,247.21,1.2,0,1.0,0.0
2008-12-12 03:38:00,0.298,0.074,246.64,1.2,0,1.0,0.0
2008-12-12 03:39:00,0.302,0.076,247.1,1.2,0,2.0,0.0
2008-12-12 03:40:00,0.304,0.076,247.13,1.2,0,1.0,0.0
2008-12-12 03:41:00,0.3,0.076,247.16,1.2,0,1.0,0.0
2008-12-12 03:42:00,0.296,0.076,247.41,1.2,0,2.0,0.0
2008-12-12 03:43:00,0.294,0.076,247.31,1.2,0,1.0,0.0
2008-12-12 03:44:00,0.296,0.078,248.02,1.2,0,1.0,0.0
2008-12-12 03:45:00,0.296,0.078,248.31,1.2,0,2.0,0.0
2008-12-12 03:46:00,0.272,0.0,248.05,1.4,0,0.0,0.0
2008-12-12 03:47:00,1.388,0.07,246.11,5.6,0,0.0,19.0
2008-12-12 03:48:00,1.364,0.07,245.56,5.4,0,0.0,19.0
2008-12-12 03:49:00,1.35,0.07,245.82,5.4,0,0.0,19.0
2008-12-12 03:50:00,1.342,0.07,245.84,5.4,0,0.0,18.0
2008-12-12 03:51:00,1.326,0.072,244.72,5.4,0,0.0,19.0
2008-12-12 03:52:00,1.346,0.062,244.97,5.4,0,0.0,18.0
2008-12-12 03:53:00,1.432,0.066,244.51,5.8,0,0.0,19.0
2008-12-12 03:54:00,1.424,0.064,244.11,5.8,0,0.0,18.0
2008-12-12 03:55:00,1.43,0.068,244.92,5.8,0,0.0,19.0
2008-12-12 03:56:00,1.43,0.068,245.13,5.8,0,0.0,18.0
2008-12-12 03:57:00,1.42,0.066,244.38,5.8,0,0.0,18.0
2008-12-12 03:58:00,1.412,0.064,243.72,5.8,0,0.0,19.0
2008-12-12 03:59:00,1.416,0.066,244.18,5.8,0,0.0,18.0
2008-12-12 04:00:00,1.412,0.066,243.99,5.8,0,0.0,18.0
2008-12-12 04:01:00,1.41,0.066,243.85,5.8,0,0.0,18.0
2008-12-12 04:02:00,1.422,0.07,245.05,5.8,0,0.0,19.0
2008-12-12 04:03:00,1.42,0.07,245.01,5.8,0,0.0,18.0
2008-12-12 04:04:00,1.42,0.07,245.11,5.8,0,0.0,19.0
2008-12-12 04:05:00,1.43,0.072,245.94,5.8,0,0.0,18.0
2008-12-12 04:06:00,1.434,0.074,246.45,5.8,0,0.0,19.0
2008-12-12 04:07:00,1.436,0.074,246.63,5.8,0,0.0,19.0
2008-12-12 04:08:00,1.43,0.072,246.04,5.8,0,0.0,18.0
2008-12-12 04:09:00,1.426,0.072,245.77,5.8,0,0.0,19.0
2008-12-12 04:10:00,1.358,0.0,245.62,5.4,0,0.0,18.0
2008-12-12 04:11:00,1.324,0.07,245.17,5.4,0,0.0,19.0
2008-12-12 04:12:00,1.32,0.07,244.78,5.4,0,0.0,18.0
2008-12-12 04:13:00,1.35,0.06,245.43,5.4,0,0.0,18.0
2008-12-12 04:14:00,1.412,0.0,246.15,5.6,0,0.0,19.0
2008-12-12 04:15:00,1.414,0.0,246.46,5.6,0,0.0,19.0
2008-12-12 04:16:00,1.414,0.0,246.32,5.6,0,0.0,18.0
2008-12-12 04:17:00,1.416,0.0,246.67,5.6,0,0.0,19.0
2008-12-12 04:18:00,1.418,0.0,246.98,5.6,0,0.0,19.0
2008-12-12 04:19:00,1.408,0.0,246.26,5.6,0,0.0,18.0
2008-12-12 04:20:00,1.408,0.0,246.35,5.6,0,0.0,19.0
2008-12-12 04:21:00,1.404,0.0,246.13,5.6,0,0.0,18.0
2008-12-12 04:22:00,1.4,0.0,245.79,5.6,0,0.0,19.0
2008-12-12 04:23:00,1.368,0.0,245.41,5.4,0,0.0,18.0
2008-12-12 04:24:00,1.328,0.068,245.22,5.4,0,0.0,19.0
2008-12-12 04:25:00,1.342,0.068,246.24,5.4,0,0.0,18.0
2008-12-12 04:26:00,1.338,0.068,245.83,5.4,0,0.0,19.0
2008-12-12 04:27:00,1.332,0.068,245.93,5.4,0,0.0,18.0
2008-12-12 04:28:00,1.33,0.068,245.88,5.4,0,0.0,19.0
2008-12-12 04:29:00,0.43,0.054,247.18,2.4,0,0.0,4.0
2008-12-12 04:30:00,0.216,0.052,246.36,0.8,0,0.0,0.0
2008-12-12 04:31:00,0.216,0.052,246.22,0.8,0,0.0,0.0
2008-12-12 04:32:00,0.216,0.052,246.28,0.8,0,0.0,0.0
2008-12-12 04:33:00,0.214,0.054,246.03,0.8,0,0.0,0.0
2008-12-12 04:34:00,0.216,0.052,246.72,0.8,0,0.0,0.0
2008-12-12 04:35:00,0.216,0.052,247.05,0.8,0,0.0,0.0
2008-12-12 04:36:00,0.216,0.052,246.92,0.8,0,0.0,0.0
2008-12-12 04:37:00,0.216,0.052,246.68,0.8,0,0.0,0.0
2008-12-12 04:38:00,0.216,0.052,246.66,0.8,0,0.0,0.0
2008-12-12 04:39:00,0.22,0.052,246.42,0.8,0,0.0,0.0
2008-12-12 04:40:00,0.222,0.054,245.17,1.0,0,0.0,0.0
2008-12-12 04:41:00,0.216,0.054,245.5,0.8,0,0.0,0.0
2008-12-12 04:42:00,0.214,0.054,245.15,0.8,0,0.0,0.0
2008-12-12 04:43:00,0.214,0.054,245.6,0.8,0,0.0,0.0
2008-12-12 04:44:00,0.214,0.054,245.36,0.8,0,0.0,0.0
2008-12-12 04:45:00,0.214,0.054,246.08,0.8,0,0.0,0.0
2008-12-12 04:46:00,0.214,0.054,245.99,0.8,0,0.0,0.0
2008-12-12 04:47:00,0.31,0.046,245.71,1.4,0,0.0,0.0
2008-12-12 04:48:00,0.328,0.084,245.62,1.4,0,0.0,0.0
2008-12-12 04:49:00,0.326,0.086,245.82,1.4,0,0.0,0.0
2008-12-12 04:50:00,0.324,0.086,245.76,1.4,0,0.0,0.0
2008-12-12 04:51:00,0.322,0.086,246.04,1.4,0,0.0,0.0
2008-12-12 04:52:00,0.322,0.084,245.56,1.4,0,0.0,0.0
2008-12-12 04:53:00,0.32,0.082,245.11,1.4,0,0.0,0.0
2008-12-12 04:54:00,0.322,0.084,245.51,1.4,0,0.0,0.0
2008-12-12 04:55:00,0.326,0.086,246.03,1.4,0,0.0,0.0
2008-12-12 04:56:00,0.324,0.084,245.41,1.4,0,0.0,0.0
2008-12-12 04:57:00,0.322,0.082,245.04,1.4,0,0.0,0.0
2008-12-12 04:58:00,0.32,0.084,245.22,1.4,0,0.0,0.0
2008-12-12 04:59:00,0.314,0.082,244.77,1.2,0,0.0,0.0
2008-12-12 05:00:00,0.312,0.082,244.88,1.2,0,0.0,0.0
2008-12-12 05:01:00,0.31,0.08,244.17,1.2,0,0.0,0.0
2008-12-12 05:02:00,0.38,0.156,244.51,1.8,0,0.0,0.0
2008-12-12 05:03:00,0.386,0.186,244.18,1.6,0,0.0,0.0
2008-12-12 05:04:00,0.314,0.082,244.22,1.4,0,0.0,0.0
2008-12-12 05:05:00,0.29,0.05,244.52,1.2,0,0.0,0.0
2008-12-12 05:06:00,0.288,0.048,244.21,1.2,0,0.0,0.0
2008-12-12 05:07:00,0.288,0.048,244.05,1.2,0,0.0,0.0
2008-12-12 05:08:00,0.286,0.048,244.32,1.2,0,0.0,0.0
2008-12-12 05:09:00,0.29,0.05,244.77,1.2,0,0.0,0.0
2008-12-12 05:10:00,0.292,0.05,244.64,1.2,0,0.0,0.0
2008-12-12 05:11:00,0.286,0.0,244.3,1.2,0,0.0,0.0
2008-12-12 05:12:00,0.22,0.056,244.61,1.0,0,0.0,0.0
2008-12-12 05:13:00,0.22,0.054,245.39,1.0,0,0.0,0.0
2008-12-12 05:14:00,0.22,0.054,245.29,1.0,0,0.0,0.0
2008-12-12 05:15:00,0.22,0.056,245.13,1.0,0,0.0,0.0
2008-12-12 05:16:00,0.22,0.054,245.52,1.0,0,0.0,0.0
2008-12-12 05:17:00,0.216,0.054,245.85,0.8,0,0.0,0.0
2008-12-12 05:18:00,0.214,0.054,245.76,0.8,0,0.0,0.0
2008-12-12 05:19:00,0.212,0.056,245.12,0.8,0,0.0,0.0
2008-12-12 05:20:00,0.212,0.058,244.03,0.8,0,0.0,0.0
2008-12-12 05:21:00,0.212,0.056,244.21,0.8,0,0.0,0.0
2008-12-12 05:22:00,0.21,0.058,243.39,0.8,0,0.0,0.0
2008-12-12 05:23:00,0.21,0.058,243.87,0.8,0,0.0,0.0
2008-12-12 05:24:00,0.216,0.056,244.66,0.8,0,0.0,0.0
2008-12-12 05:25:00,0.218,0.056,244.06,1.0,0,0.0,0.0
2008-12-12 05:26:00,0.218,0.056,244.41,1.0,0,0.0,0.0
2008-12-12 05:27:00,0.22,0.054,245.08,1.0,0,0.0,0.0
2008-12-12 05:28:00,0.222,0.052,246.59,1.0,0,0.0,0.0
2008-12-12 05:29:00,0.222,0.052,246.28,1.0,0,0.0,0.0
2008-12-12 05:30:00,0.222,0.052,246.46,1.0,0,0.0,0.0
2008-12-12 05:31:00,0.222,0.052,246.45,1.0,0,0.0,0.0
2008-12-12 05:32:00,0.222,0.052,247.0,1.0,0,0.0,0.0
2008-12-12 05:33:00,0.222,0.052,246.68,1.0,0,0.0,0.0
2008-12-12 05:34:00,0.218,0.052,247.4,0.8,0,0.0,0.0
2008-12-12 05:35:00,0.216,0.052,247.14,0.8,0,0.0,0.0
2008-12-12 05:36:00,0.214,0.052,246.9,0.8,0,0.0,0.0
2008-12-12 05:37:00,0.214,0.052,246.94,0.8,0,0.0,0.0
2008-12-12 05:38:00,0.214,0.052,246.42,0.8,0,0.0,0.0
2008-12-12 05:39:00,0.218,0.052,246.8,0.8,0,0.0,0.0
2008-12-12 05:40:00,0.224,0.052,247.11,1.0,0,0.0,0.0
2008-12-12 05:41:00,0.222,0.05,247.14,1.0,0,0.0,0.0
2008-12-12 05:42:00,0.222,0.05,247.04,1.0,0,0.0,0.0
2008-12-12 05:43:00,0.324,0.06,246.8,1.4,0,0.0,0.0
2008-12-12 05:44:00,0.338,0.09,247.36,1.4,0,0.0,0.0
2008-12-12 05:45:00,0.336,0.092,247.84,1.4,0,0.0,0.0
2008-12-12 05:46:00,0.336,0.094,248.47,1.4,0,0.0,0.0
2008-12-12 05:47:00,0.334,0.096,248.78,1.4,0,0.0,0.0
2008-12-12 05:48:00,0.332,0.094,248.14,1.4,0,0.0,0.0
2008-12-12 05:49:00,0.324,0.092,247.71,1.4,0,0.0,0.0
2008-12-12 05:50:00,0.32,0.09,247.16,1.4,0,0.0,0.0
2008-12-12 05:51:00,0.402,0.182,247.78,1.8,0,0.0,0.0
2008-12-12 05:52:00,0.398,0.202,247.85,1.8,0,0.0,0.0
2008-12-12 05:53:00,0.398,0.2,247.64,1.8,0,0.0,0.0
2008-12-12 05:54:00,0.404,0.204,248.43,1.8,0,0.0,0.0
2008-12-12 05:55:00,0.402,0.204,248.42,1.8,0,0.0,0.0
2008-12-12 05:56:00,0.398,0.2,247.41,1.8,0,0.0,0.0
2008-12-12 05:57:00,0.396,0.2,247.48,1.8,0,0.0,0.0
2008-12-12 05:58:00,0.396,0.204,248.35,1.8,0,0.0,0.0
2008-12-12 05:59:00,0.394,0.202,247.78,1.8,0,0.0,0.0
2008-12-12 06:00:00,0.346,0.13,247.41,1.4,0,0.0,0.0
2008-12-12 06:01:00,0.232,0.0,247.41,1.0,0,0.0,0.0
2008-12-12 06:02:00,0.224,0.05,247.93,1.0,0,0.0,0.0
2008-12-12 06:03:00,0.222,0.052,247.72,1.0,0,0.0,0.0
2008-12-12 06:04:00,0.222,0.052,247.68,1.0,0,0.0,0.0
2008-12-12 06:05:00,0.222,0.05,248.07,1.0,0,0.0,0.0
2008-12-12 06:06:00,0.222,0.052,247.65,1.0,0,0.0,0.0
2008-12-12 06:07:00,0.222,0.052,247.37,1.0,0,0.0,0.0
2008-12-12 06:08:00,0.222,0.052,247.4,1.0,0,0.0,0.0
2008-12-12 06:09:00,0.224,0.05,248.11,1.0,0,0.0,0.0
2008-12-12 06:10:00,0.222,0.052,247.78,1.0,0,0.0,0.0
2008-12-12 06:11:00,0.222,0.05,247.74,1.0,0,0.0,0.0
2008-12-12 06:12:00,0.222,0.05,247.92,1.0,0,0.0,0.0
2008-12-12 06:13:00,0.222,0.05,247.56,1.0,0,0.0,0.0
2008-12-12 06:14:00,0.22,0.052,246.89,0.8,0,0.0,0.0
2008-12-12 06:15:00,0.222,0.052,247.4,0.8,0,0.0,0.0
2008-12-12 06:16:00,0.222,0.05,247.89,1.0,0,0.0,0.0
2008-12-12 06:17:00,0.224,0.05,248.5,1.0,0,0.0,0.0
2008-12-12 06:18:00,0.222,0.05,248.12,1.0,0,0.0,0.0
2008-12-12 06:19:00,0.222,0.05,248.2,1.0,0,0.0,0.0
2008-12-12 06:20:00,0.222,0.05,247.97,1.0,0,0.0,0.0
2008-12-12 06:21:00,0.222,0.052,247.3,1.0,0,0.0,0.0
2008-12-12 06:22:00,0.222,0.052,247.22,1.0,0,0.0,0.0
2008-12-12 06:23:00,0.22,0.052,246.66,0.8,0,0.0,0.0
2008-12-12 06:24:00,0.22,0.052,246.79,1.0,0,0.0,0.0
2008-12-12 06:25:00,0.22,0.054,246.2,0.8,0,0.0,0.0
2008-12-12 06:26:00,0.22,0.054,246.18,0.8,0,0.0,0.0
2008-12-12 06:27:00,0.22,0.054,246.46,0.8,0,0.0,0.0
2008-12-12 06:28:00,0.236,0.0,245.47,1.0,0,0.0,0.0
2008-12-12 06:29:00,0.288,0.0,245.54,1.2,0,0.0,0.0
2008-12-12 06:30:00,2.862,0.052,242.81,14.4,0,0.0,0.0
2008-12-12 06:31:00,3.288,0.0,243.61,15.0,0,0.0,0.0
2008-12-12 06:32:00,1.084,0.094,246.02,4.6,0,0.0,0.0
2008-12-12 06:33:00,1.886,0.128,244.23,8.6,0,2.0,0.0
2008-12-12 06:34:00,4.324,0.096,240.61,17.8,0,1.0,0.0
2008-12-12 06:35:00,3.834,0.104,241.73,16.4,0,2.0,0.0
2008-12-12 06:36:00,1.528,0.132,244.64,6.2,0,1.0,0.0
2008-12-12 06:37:00,2.17,0.176,244.63,9.2,0,2.0,0.0
2008-12-12 06:38:00,2.358,0.17,244.78,10.0,0,1.0,0.0
2008-12-12 06:39:00,1.724,0.38,245.34,7.6,0,1.0,0.0
2008-12-12 06:40:00,1.918,0.38,244.16,8.2,0,2.0,10.0
2008-12-12 06:41:00,2.416,0.376,243.58,10.0,0,1.0,19.0
2008-12-12 06:42:00,2.42,0.374,243.44,10.0,0,2.0,18.0
2008-12-12 06:43:00,2.39,0.374,243.55,9.8,0,1.0,19.0
2008-12-12 06:44:00,2.298,0.37,242.89,9.4,0,1.0,18.0
2008-12-12 06:45:00,2.312,0.378,243.78,9.6,0,2.0,19.0
2008-12-12 06:46:00,2.466,0.372,243.16,10.2,0,1.0,18.0
2008-12-12 06:47:00,2.424,0.37,242.76,10.0,0,2.0,18.0
2008-12-12 06:48:00,2.348,0.37,242.55,9.8,0,1.0,18.0
2008-12-12 06:49:00,2.338,0.366,242.0,9.8,0,1.0,18.0
2008-12-12 06:50:00,2.286,0.28,243.11,9.4,0,2.0,18.0
2008-12-12 06:51:00,2.27,0.268,243.18,9.4,0,1.0,18.0
2008-12-12 06:52:00,2.26,0.266,242.93,9.2,0,1.0,18.0
2008-12-12 06:53:00,2.258,0.264,242.45,9.4,0,2.0,18.0
2008-12-12 06:54:00,2.258,0.26,241.98,9.4,0,1.0,18.0
2008-12-12 06:55:00,2.23,0.236,241.46,9.2,0,1.0,18.0
2008-12-12 06:56:00,2.132,0.108,240.03,8.8,0,0.0,18.0
2008-12-12 06:57:00,2.052,0.0,239.83,8.4,0,0.0,18.0
2008-12-12 06:58:00,2.07,0.0,241.43,8.6,0,0.0,18.0
2008-12-12 06:59:00,2.07,0.0,241.16,8.6,0,0.0,17.0
2008-12-12 07:00:00,2.066,0.0,241.24,8.4,0,0.0,18.0
2008-12-12 07:01:00,2.254,0.0,241.16,9.2,0,0.0,18.0
2008-12-12 07:02:00,2.072,0.0,240.78,8.6,0,0.0,18.0
2008-12-12 07:03:00,2.064,0.0,239.7,8.6,0,0.0,18.0
2008-12-12 07:04:00,2.056,0.0,239.81,8.6,0,0.0,17.0
2008-12-12 07:05:00,2.066,0.0,240.37,8.6,0,0.0,18.0
2008-12-12 07:06:00,2.07,0.0,240.22,8.6,0,0.0,18.0
2008-12-12 07:07:00,2.234,0.0,240.81,9.2,0,0.0,17.0
2008-12-12 07:08:00,2.224,0.0,239.99,9.2,0,0.0,18.0
2008-12-12 07:09:00,2.094,0.0,240.44,8.6,0,0.0,18.0
2008-12-12 07:10:00,2.054,0.0,240.12,8.4,0,0.0,18.0
2008-12-12 07:11:00,2.046,0.0,239.43,8.4,0,0.0,17.0
2008-12-12 07:12:00,2.026,0.0,238.19,8.4,0,0.0,18.0
2008-12-12 07:13:00,2.028,0.0,237.77,8.4,0,0.0,17.0
2008-12-12 07:14:00,2.018,0.0,237.6,8.4,0,0.0,17.0
2008-12-12 07:15:00,2.186,0.0,237.96,9.2,0,0.0,18.0
2008-12-12 07:16:00,2.21,0.0,239.91,9.2,0,0.0,17.0
2008-12-12 07:17:00,2.106,0.0,240.48,8.8,0,0.0,18.0
2008-12-12 07:18:00,2.406,0.0,239.84,10.0,0,0.0,18.0
2008-12-12 07:19:00,2.886,0.076,240.16,12.0,0,0.0,18.0
2008-12-12 07:20:00,2.474,0.0,241.57,10.2,0,0.0,17.0
2008-12-12 07:21:00,2.566,0.134,241.17,10.6,0,0.0,18.0
2008-12-12 07:22:00,1.744,0.118,241.03,7.2,0,0.0,18.0
2008-12-12 07:23:00,1.632,0.066,240.75,6.8,0,0.0,18.0
2008-12-12 07:24:00,1.648,0.074,241.89,6.8,0,0.0,18.0
2008-12-12 07:25:00,1.678,0.056,241.83,6.8,0,0.0,18.0
2008-12-12 07:26:00,1.732,0.0,242.52,7.0,0,0.0,18.0
2008-12-12 07:27:00,1.734,0.0,242.64,7.0,0,0.0,18.0
2008-12-12 07:28:00,1.73,0.0,242.39,7.0,0,0.0,18.0
2008-12-12 07:29:00,1.73,0.0,242.73,7.0,0,0.0,18.0
2008-12-12 07:30:00,1.734,0.0,243.35,7.0,0,0.0,18.0
